CFB_ID,Course_ID,Date,Course_Content,Practical_Learning,Course_Management,Course_Value,Course_Difficulty,Learning_Experience
CFB000496,C013,2021-11-20,3,3,5,4,3,3
CFB000497,C044,2021-11-20,5,3,4,5,3,5
CFB000498,C030,2021-11-20,4,4,5,3,4,3
CFB000499,C008,2021-11-20,2,2,3,2,3,3
CFB000500,C016,2021-11-20,3,3,4,3,4,2
CFB000501,C080,2021-11-20,1,2,4,4,4,5
CFB000502,C006,2021-11-20,5,4,3,4,2,5
CFB000503,C013,2021-11-20,5,2,4,5,3,5
CFB000504,C010,2021-11-20,3,2,3,3,2,4
CFB000505,C059,2021-11-20,3,3,5,2,2,2
CFB000506,C062,2021-11-20,4,2,3,2,3,3
CFB000507,C035,2021-11-20,3,4,1,4,5,3
CFB000508,C080,2021-11-20,4,5,4,5,5,5
CFB000509,C069,2021-11-20,1,4,4,4,3,3
CFB000510,C069,2021-11-20,4,4,5,5,3,4
CFB000511,C059,2021-11-20,4,2,4,5,3,5
CFB000512,C054,2021-11-20,4,4,3,3,4,4
CFB000513,C069,2021-11-20,1,5,4,4,1,2
CFB000514,C008,2021-11-20,5,3,4,4,5,4
CFB000515,C077,2021-11-20,5,3,4,4,1,2
CFB000516,C066,2021-11-20,4,4,4,2,4,3
CFB000517,C017,2021-11-20,3,3,4,2,4,3
CFB000518,C032,2021-11-20,5,4,4,4,3,4
CFB000519,C024,2021-11-20,4,3,3,3,3,3
CFB000520,C051,2021-11-20,3,3,3,2,5,4
CFB000521,C062,2021-11-20,3,3,4,4,2,3
CFB000522,C066,2021-11-20,4,3,5,3,4,5
CFB000523,C018,2021-11-20,4,3,4,3,5,5
CFB000524,C021,2021-11-20,1,4,4,3,3,3
CFB000525,C040,2021-11-20,3,4,5,4,5,4
CFB000526,C046,2021-11-20,3,3,4,4,4,4
CFB000527,C070,2021-11-21,3,2,3,3,1,3
CFB000528,C078,2021-11-21,2,3,3,3,4,3
CFB000529,C018,2021-11-21,2,3,2,3,4,3
CFB000530,C007,2021-11-21,4,2,2,5,3,3
CFB000531,C089,2021-11-21,4,1,1,2,2,2
CFB000532,C059,2021-11-21,5,3,4,3,4,4
CFB000533,C006,2021-11-21,4,2,3,3,3,4
CFB000534,C062,2021-11-21,5,4,4,5,2,4
CFB000535,C029,2021-11-21,3,3,3,4,2,3
CFB000536,C040,2021-11-21,4,3,3,3,3,3
CFB000537,C047,2021-11-21,3,1,4,4,5,4
CFB000538,C039,2021-11-21,4,2,4,5,3,3
CFB000539,C074,2021-11-21,3,3,3,2,2,2
CFB000540,C006,2021-11-21,4,2,3,3,2,3
CFB000541,C045,2021-11-21,5,4,2,4,3,3
CFB000542,C019,2021-11-21,3,3,4,4,1,4
CFB000543,C045,2021-11-21,3,2,3,2,2,4
CFB000544,C079,2021-11-21,4,3,3,3,2,3
CFB000545,C045,2021-11-21,4,3,2,2,2,2
CFB000546,C040,2021-11-21,2,5,3,3,2,4
CFB000547,C074,2021-11-21,3,3,4,4,4,2
CFB000548,C038,2021-11-21,4,3,5,3,5,4
CFB000549,C037,2021-11-21,3,3,4,5,5,4
CFB000550,C016,2021-11-21,4,2,4,2,4,3
CFB000551,C059,2021-11-21,2,2,3,4,4,2
CFB000552,C043,2021-11-21,3,2,2,3,4,3
CFB000553,C044,2021-11-21,3,4,4,5,4,4
CFB000554,C073,2021-11-21,2,2,3,3,4,2
CFB000555,C087,2021-11-21,4,5,3,4,2,5
CFB000556,C086,2021-11-21,5,3,4,5,1,4
CFB000557,C067,2021-11-21,4,3,3,5,4,3
CFB000558,C034,2021-11-21,5,5,4,3,5,5
CFB000559,C074,2021-11-21,4,3,2,3,3,3
CFB000560,C070,2021-11-21,4,5,3,5,4,3
CFB000561,C074,2021-11-21,2,5,4,4,2,4
CFB000562,C054,2021-11-21,2,3,3,4,2,2
CFB000563,C027,2021-11-21,3,3,3,3,3,2
CFB000564,C032,2021-11-21,5,2,4,2,2,4
CFB000565,C048,2021-11-21,5,3,5,4,2,4
CFB000566,C032,2021-11-21,3,3,3,2,3,3
CFB000567,C010,2021-11-21,4,5,3,4,3,3
CFB000568,C045,2021-11-22,3,3,4,3,1,2
CFB000569,C088,2021-11-22,3,5,4,3,3,3
CFB000570,C043,2021-11-22,3,4,4,3,3,3
CFB000571,C067,2021-11-22,4,4,4,4,3,4
CFB000572,C008,2021-11-22,3,3,3,3,3,3
CFB000573,C063,2021-11-22,3,3,3,1,3,3
CFB000574,C032,2021-11-22,3,3,3,4,3,3
CFB000575,C020,2021-11-22,4,3,3,4,3,3
CFB000576,C007,2021-11-22,2,4,3,3,3,3
CFB000577,C046,2021-11-22,2,3,3,3,3,3
CFB000578,C037,2021-11-22,3,2,3,5,2,4
CFB000579,C070,2021-11-22,5,3,3,2,1,3
CFB000580,C086,2021-11-22,4,2,4,2,3,5
CFB000581,C029,2021-11-22,5,4,3,2,2,4
CFB000582,C086,2021-11-22,5,2,2,4,2,1
CFB000583,C044,2021-11-22,4,4,2,5,4,2
CFB000584,C010,2021-11-22,3,2,2,2,4,1
CFB000585,C019,2021-11-22,3,4,4,5,4,3
CFB000586,C010,2021-11-22,5,3,5,5,3,3
CFB000587,C087,2021-11-22,2,3,2,3,4,2
CFB000588,C089,2021-11-22,4,3,3,2,1,4
CFB000589,C034,2021-11-22,4,4,2,4,3,4
CFB000590,C008,2021-11-22,4,2,4,5,5,4
CFB000591,C004,2021-11-22,4,2,4,3,4,4
CFB000592,C078,2021-11-22,4,2,3,3,3,3
CFB000593,C031,2021-11-22,5,4,3,2,5,4
CFB000594,C015,2021-11-22,3,3,4,3,3,2
CFB000595,C051,2021-11-22,4,3,2,2,4,3
CFB000596,C078,2021-11-22,4,4,4,4,4,3
CFB000597,C002,2021-11-22,2,3,3,2,4,2
CFB000598,C056,2021-11-22,4,4,3,5,5,3
CFB000599,C055,2021-11-22,4,4,4,4,4,4
CFB000600,C038,2021-11-22,4,3,4,5,1,3
CFB000601,C040,2021-11-22,5,4,3,4,3,4
CFB000602,C010,2021-11-22,5,5,4,4,5,5
CFB000603,C034,2021-11-22,5,4,5,3,3,4
CFB000604,C061,2021-11-22,4,4,3,3,4,2
CFB000605,C010,2021-11-22,3,3,3,3,5,3
CFB000606,C038,2021-11-22,4,3,3,2,4,3
CFB000607,C021,2021-11-22,3,2,3,2,2,3
CFB000608,C035,2021-11-22,4,4,3,5,3,3
CFB000609,C036,2021-11-22,3,4,4,4,4,4
CFB000610,C056,2021-11-22,5,5,4,4,2,4
CFB000611,C070,2021-11-22,5,4,2,4,4,5
CFB000612,C016,2021-11-23,4,5,4,3,2,4
CFB000613,C077,2021-11-23,3,3,3,4,3,3
CFB000614,C010,2021-11-23,3,4,4,3,2,1
CFB000615,C029,2021-11-23,3,2,3,2,4,4
CFB000616,C062,2021-11-23,4,4,4,3,4,3
CFB000617,C077,2021-11-23,4,5,4,5,4,4
CFB000618,C073,2021-11-23,4,3,4,4,3,3
CFB000619,C080,2021-11-23,2,2,2,4,4,3
CFB000620,C078,2021-11-23,2,2,1,4,3,2
CFB000621,C018,2021-11-23,3,3,2,4,1,3
CFB000622,C089,2021-11-23,2,4,4,3,5,4
CFB000623,C067,2021-11-23,4,4,2,2,4,3
CFB000624,C066,2021-11-23,3,2,2,5,5,3
CFB000625,C034,2021-11-23,4,4,4,5,1,4
CFB000626,C073,2021-11-23,4,3,2,4,3,3
CFB000627,C002,2021-11-23,2,1,4,3,3,3
CFB000628,C019,2021-11-23,4,4,3,3,4,3
CFB000629,C074,2021-11-23,3,4,3,4,5,4
CFB000630,C043,2021-11-23,3,3,3,3,2,4
CFB000631,C060,2021-11-23,2,3,3,4,4,4
CFB000632,C048,2021-11-23,3,3,3,3,3,3
CFB000633,C073,2021-11-23,4,4,5,3,1,5
CFB000634,C077,2021-11-23,4,4,3,3,5,5
CFB000635,C007,2021-11-23,3,3,5,4,5,2
CFB000636,C051,2021-11-23,4,2,1,3,1,3
CFB000637,C062,2021-11-23,2,2,1,4,1,3
CFB000638,C006,2021-11-23,3,3,4,2,2,2
CFB000639,C002,2021-11-23,4,2,5,3,2,3
CFB000640,C035,2021-11-23,5,3,4,3,3,4
CFB000641,C078,2021-11-23,5,4,5,3,4,3
CFB000642,C069,2021-11-23,5,4,5,5,3,5
CFB000643,C040,2021-11-23,2,5,4,5,3,3
CFB000644,C031,2021-11-23,5,5,5,4,4,4
CFB000645,C007,2021-11-23,3,4,2,4,3,4
CFB000646,C036,2021-11-23,3,4,2,3,3,3
CFB000647,C088,2021-11-23,3,4,5,4,3,2
CFB000648,C054,2021-11-23,4,5,3,4,3,5
CFB000649,C075,2021-11-23,3,4,2,4,2,2
CFB000650,C062,2021-11-23,3,3,4,4,3,2
CFB000651,C036,2021-11-23,5,4,5,5,4,4
CFB000652,C051,2021-11-23,4,3,4,5,4,3
CFB000653,C036,2021-11-23,3,3,3,3,3,3
CFB000654,C087,2021-11-23,4,3,5,4,2,5
CFB000655,C060,2021-11-23,3,4,3,4,2,3
CFB000656,C035,2021-11-23,3,3,1,2,2,3
CFB000657,C088,2021-11-23,4,4,4,3,4,5
CFB000658,C061,2021-11-23,3,3,2,2,3,3
CFB000659,C006,2021-11-23,3,3,4,3,4,2
CFB000660,C006,2021-11-23,3,4,2,1,3,4
CFB000661,C044,2021-11-23,3,2,4,2,2,4
CFB000662,C036,2021-11-23,3,3,4,4,4,3
CFB000663,C051,2021-11-23,4,4,5,5,4,5
CFB000664,C077,2021-11-24,3,2,3,4,2,4
CFB000665,C087,2021-11-24,5,2,3,4,3,4
CFB000666,C087,2021-11-24,4,4,5,3,4,4
CFB000667,C066,2021-11-24,2,3,5,3,2,4
CFB000668,C086,2021-11-24,4,3,4,4,3,4
CFB000669,C047,2021-11-24,4,3,4,5,3,2
CFB000670,C020,2021-11-24,4,5,4,4,3,4
CFB000671,C088,2021-11-24,2,3,2,4,5,3
CFB000672,C079,2021-11-24,3,2,2,2,3,2
CFB000673,C065,2021-11-24,4,3,2,3,4,4
CFB000674,C045,2021-11-24,3,5,4,3,3,5
CFB000675,C060,2021-11-24,3,3,2,2,3,2
CFB000676,C019,2021-11-24,4,4,3,3,4,3
CFB000677,C084,2021-11-24,2,3,4,3,3,3
CFB000678,C077,2021-11-24,5,3,2,2,2,5
CFB000679,C089,2021-11-24,3,3,2,5,1,4
CFB000680,C087,2021-11-24,5,3,4,4,3,3
CFB000681,C054,2021-11-24,4,4,2,1,3,3
CFB000682,C035,2021-11-24,3,4,3,2,2,4
CFB000683,C078,2021-11-24,2,2,3,3,4,2
CFB000684,C078,2021-11-24,4,3,5,2,5,4
CFB000685,C059,2021-11-24,4,2,3,3,3,2
CFB000686,C037,2021-11-24,4,4,5,3,3,3
CFB000687,C061,2021-11-24,5,3,4,5,2,3
CFB000688,C018,2021-11-24,4,3,3,4,3,3
CFB000689,C006,2021-11-24,4,4,4,5,3,3
CFB000690,C019,2021-11-24,3,4,3,4,4,5
CFB000691,C008,2021-11-24,4,2,4,4,3,3
CFB000692,C016,2021-11-24,4,4,4,5,4,2
CFB000693,C075,2021-11-24,3,2,4,4,3,3
CFB000694,C029,2021-11-24,4,3,5,5,2,4
CFB000695,C024,2021-11-24,3,4,3,3,3,4
CFB000696,C063,2021-11-24,2,2,4,4,2,3
CFB000697,C036,2021-11-24,3,3,3,4,3,3
CFB000698,C017,2021-11-24,4,3,5,4,4,4
CFB000699,C073,2021-11-24,3,4,3,4,4,4
CFB000700,C062,2021-11-24,3,4,4,3,4,4
CFB000701,C027,2021-11-24,4,2,4,4,2,3
CFB000702,C029,2021-11-24,3,4,3,4,3,4
CFB000703,C036,2021-11-24,2,3,3,3,2,3
CFB000704,C048,2021-11-24,5,3,4,4,3,3
CFB000705,C007,2021-11-24,5,4,3,4,4,4
CFB000706,C030,2021-11-24,3,3,3,4,4,1
CFB000707,C020,2021-11-24,2,2,4,4,3,4
CFB000708,C077,2021-11-24,4,4,5,5,3,3
CFB000709,C069,2021-11-24,3,3,4,4,5,3
CFB000710,C035,2021-11-24,4,4,4,4,5,4
CFB000711,C075,2021-11-25,3,3,2,1,2,3
CFB000712,C019,2021-11-25,4,4,3,3,5,3
CFB000713,C006,2021-11-25,2,3,2,4,5,3
CFB000714,C006,2021-11-25,4,4,3,3,3,2
CFB000715,C020,2021-11-25,3,3,2,4,3,5
CFB000716,C087,2021-11-25,1,3,1,2,3,2
CFB000717,C030,2021-11-25,2,3,3,1,1,4
CFB000718,C061,2021-11-25,2,3,2,4,2,4
CFB000719,C073,2021-11-25,5,2,4,5,1,3
CFB000720,C087,2021-11-25,3,3,3,3,5,3
CFB000721,C061,2021-11-25,3,3,4,3,2,4
CFB000722,C037,2021-11-25,4,2,3,3,2,4
CFB000723,C088,2021-11-25,4,5,5,4,1,4
CFB000724,C048,2021-11-25,4,4,3,3,4,5
CFB000725,C008,2021-11-25,4,4,3,5,3,3
CFB000726,C030,2021-11-25,2,4,3,1,2,4
CFB000727,C073,2021-11-25,4,3,4,3,2,5
CFB000728,C080,2021-11-25,2,1,3,3,3,2
CFB000729,C013,2021-11-25,2,4,4,3,3,3
CFB000730,C079,2021-11-25,3,4,4,4,4,4
CFB000731,C078,2021-11-25,2,3,2,3,2,3
CFB000732,C043,2021-11-25,4,4,5,4,4,3
CFB000733,C062,2021-11-25,4,3,4,5,3,2
CFB000734,C085,2021-11-25,4,3,2,3,3,4
CFB000735,C040,2021-11-25,4,3,4,3,3,4
CFB000736,C084,2021-11-25,4,2,4,3,2,2
CFB000737,C043,2021-11-25,5,5,5,5,3,3
CFB000738,C019,2021-11-25,5,3,3,3,2,3
CFB000739,C031,2021-11-25,5,4,3,5,3,4
CFB000740,C002,2021-11-25,3,3,5,2,4,4
CFB000741,C060,2021-11-25,4,4,5,3,4,3
CFB000742,C084,2021-11-25,3,5,3,2,1,5
CFB000743,C015,2021-11-25,4,4,3,4,1,2
CFB000744,C013,2021-11-25,4,5,3,4,1,4
CFB000745,C074,2021-11-25,4,4,4,3,3,4
CFB000746,C069,2021-11-25,5,2,4,4,3,3
CFB000747,C030,2021-11-25,5,4,3,3,4,2
CFB000748,C073,2021-11-25,5,5,5,4,3,5
CFB000749,C030,2021-11-25,4,5,2,3,3,4
CFB000750,C060,2021-11-25,4,4,4,4,1,3
CFB000751,C060,2021-11-25,5,3,4,4,4,3
CFB000752,C048,2021-11-25,4,4,2,2,2,5
CFB000753,C035,2021-11-25,2,4,3,2,5,3
CFB000754,C088,2021-11-25,4,4,4,5,4,5
CFB000755,C037,2021-11-25,3,4,3,2,5,4
CFB000756,C059,2021-11-25,3,3,2,4,5,3
CFB000757,C035,2021-11-25,3,2,4,3,4,3
CFB000758,C002,2021-11-26,2,2,3,4,3,5
CFB000759,C065,2021-11-26,5,3,3,4,3,2
CFB000760,C085,2021-11-26,5,3,4,2,1,3
CFB000761,C084,2021-11-26,3,2,2,3,3,3
CFB000762,C069,2021-11-26,3,5,4,3,2,3
CFB000763,C039,2021-11-26,3,3,4,3,3,4
CFB000764,C063,2021-11-26,5,4,4,4,2,1
CFB000765,C084,2021-11-26,3,3,2,4,5,1
CFB000766,C002,2021-11-26,2,2,3,4,1,3
CFB000767,C047,2021-11-26,3,3,4,4,3,2
CFB000768,C087,2021-11-26,3,3,3,5,2,4
CFB000769,C017,2021-11-26,3,3,3,5,4,2
CFB000770,C031,2021-11-26,5,4,4,3,3,3
CFB000771,C043,2021-11-26,2,3,2,2,2,3
CFB000772,C045,2021-11-26,4,3,3,3,4,3
CFB000773,C008,2021-11-26,4,3,3,4,3,3
CFB000774,C043,2021-11-26,2,3,3,2,2,5
CFB000775,C051,2021-11-26,4,4,4,3,1,4
CFB000776,C079,2021-11-26,4,3,4,3,3,2
CFB000777,C040,2021-11-26,3,3,3,4,4,2
CFB000778,C021,2021-11-26,2,2,4,2,3,3
CFB000779,C039,2021-11-26,2,3,3,5,3,4
CFB000780,C063,2021-11-26,4,5,4,4,4,2
CFB000781,C075,2021-11-26,4,2,4,4,2,3
CFB000782,C010,2021-11-26,4,2,4,4,3,3
CFB000783,C060,2021-11-26,5,3,3,5,3,4
CFB000784,C008,2021-11-26,4,3,3,4,2,3
CFB000785,C047,2021-11-26,3,1,2,4,5,2
CFB000786,C016,2021-11-26,3,3,2,4,3,2
CFB000787,C067,2021-11-26,2,4,4,2,4,3
CFB000788,C018,2021-11-26,4,4,3,3,3,3
CFB000789,C019,2021-11-26,4,3,3,4,2,5
CFB000790,C067,2021-11-26,3,2,3,3,3,3
CFB000791,C077,2021-11-26,4,4,4,5,3,3
CFB000792,C043,2021-11-26,3,2,3,4,3,3
CFB000793,C030,2021-11-26,4,3,3,3,3,3
CFB000794,C069,2021-11-26,3,4,4,2,3,3
CFB000795,C061,2021-11-26,2,3,5,2,3,3
CFB000796,C069,2021-11-26,4,3,3,3,4,3
CFB000797,C040,2021-11-26,3,2,3,3,2,3
CFB000798,C078,2021-11-26,5,4,4,3,3,5
CFB000799,C088,2021-11-26,4,3,5,5,2,4
CFB000800,C067,2021-11-26,5,4,5,3,4,4
CFB000801,C043,2021-11-26,4,4,4,3,3,5
CFB000802,C070,2021-11-26,2,4,3,3,3,3
CFB000803,C004,2021-11-26,3,4,3,3,4,3
CFB000804,C085,2021-11-26,4,4,4,3,3,5
CFB000805,C073,2021-11-26,4,3,4,3,1,3
CFB000806,C007,2021-11-26,3,5,5,4,4,4
CFB000807,C044,2021-11-26,3,4,5,3,2,4
CFB000808,C065,2021-11-27,1,2,3,3,4,3
CFB000809,C040,2021-11-27,2,2,2,4,3,1
CFB000810,C043,2021-11-27,4,1,4,3,3,4
CFB000811,C063,2021-11-27,4,3,3,2,1,3
CFB000812,C051,2021-11-27,2,3,2,4,2,5
CFB000813,C044,2021-11-27,3,2,3,3,2,3
CFB000814,C004,2021-11-27,4,4,2,3,2,4
CFB000815,C074,2021-11-27,3,2,4,4,4,2
CFB000816,C069,2021-11-27,3,2,2,4,3,3
CFB000817,C043,2021-11-27,4,3,1,3,4,2
CFB000818,C039,2021-11-27,4,3,2,3,3,2
CFB000819,C074,2021-11-27,3,2,3,3,3,4
CFB000820,C061,2021-11-27,3,4,4,4,3,4
CFB000821,C075,2021-11-27,2,4,4,4,3,5
CFB000822,C037,2021-11-27,5,3,3,4,2,2
CFB000823,C062,2021-11-27,3,2,4,4,2,3
CFB000824,C078,2021-11-27,3,3,2,3,3,4
CFB000825,C029,2021-11-27,2,2,1,5,1,3
CFB000826,C016,2021-11-27,4,4,3,4,3,3
CFB000827,C007,2021-11-27,3,3,3,2,2,4
CFB000828,C032,2021-11-27,4,4,4,4,2,5
CFB000829,C069,2021-11-27,3,4,3,4,2,2
CFB000830,C040,2021-11-27,4,3,4,4,3,5
CFB000831,C063,2021-11-27,4,2,3,3,4,3
CFB000832,C061,2021-11-27,3,4,3,5,3,5
CFB000833,C007,2021-11-27,4,2,2,3,2,2
CFB000834,C031,2021-11-27,4,5,4,4,3,4
CFB000835,C046,2021-11-27,3,3,3,5,2,4
CFB000836,C017,2021-11-27,5,3,3,4,3,4
CFB000837,C078,2021-11-27,4,4,4,5,1,4
CFB000838,C037,2021-11-27,2,4,3,4,3,3
CFB000839,C045,2021-11-27,3,3,4,5,5,3
CFB000840,C089,2021-11-27,4,2,2,3,5,3
CFB000841,C056,2021-11-27,5,4,4,5,4,4
CFB000842,C063,2021-11-27,3,5,3,4,3,4
CFB000843,C048,2021-11-27,4,2,3,5,5,4
CFB000844,C031,2021-11-27,4,2,4,4,5,3
CFB000845,C039,2021-11-27,5,5,4,4,2,4
CFB000846,C020,2021-11-27,3,4,4,3,2,5
CFB000847,C075,2021-11-27,5,3,4,4,3,3
CFB000848,C044,2021-11-27,4,3,4,3,3,4
CFB000849,C074,2021-11-27,4,2,4,2,2,4
CFB000850,C020,2021-11-27,3,2,3,4,3,4
CFB000851,C047,2021-11-27,4,4,3,3,2,3
CFB000852,C006,2021-11-27,4,3,4,4,4,3
CFB000853,C004,2021-11-27,3,2,4,4,1,3
CFB000854,C085,2021-11-28,4,2,3,3,2,2
CFB000855,C055,2021-11-28,3,3,3,3,3,2
CFB000856,C006,2021-11-28,3,1,4,3,3,4
CFB000857,C068,2021-11-28,3,2,4,2,3,4
CFB000858,C024,2021-11-28,4,2,1,3,2,2
CFB000859,C034,2021-11-28,3,4,5,5,2,4
CFB000860,C081,2021-11-28,4,2,3,3,2,3
CFB000861,C034,2021-11-28,4,4,4,2,4,3
CFB000862,C089,2021-11-28,5,4,4,5,3,5
CFB000863,C060,2021-11-28,3,3,4,2,3,2
CFB000864,C008,2021-11-28,1,2,4,3,4,3
CFB000865,C073,2021-11-28,5,4,3,4,2,4
CFB000866,C087,2021-11-28,3,3,3,3,4,3
CFB000867,C078,2021-11-28,4,3,4,3,3,2
CFB000868,C086,2021-11-28,4,2,3,2,3,3
CFB000869,C046,2021-11-28,2,3,4,3,3,4
CFB000870,C045,2021-11-28,1,3,4,2,2,4
CFB000871,C073,2021-11-28,3,3,4,3,2,3
CFB000872,C062,2021-11-28,3,2,4,5,3,4
CFB000873,C062,2021-11-28,3,3,5,3,2,5
CFB000874,C044,2021-11-28,2,4,3,3,2,3
CFB000875,C086,2021-11-28,5,5,3,4,3,4
CFB000876,C034,2021-11-28,4,1,3,5,3,3
CFB000877,C068,2021-11-28,5,2,4,4,4,3
CFB000878,C040,2021-11-28,5,3,3,4,5,3
CFB000879,C067,2021-11-28,2,4,3,3,3,2
CFB000880,C037,2021-11-28,3,3,2,1,3,4
CFB000881,C032,2021-11-28,4,3,3,3,2,4
CFB000882,C055,2021-11-28,3,2,2,5,3,2
CFB000883,C069,2021-11-28,5,2,3,3,4,5
CFB000884,C066,2021-11-28,5,4,3,4,3,3
CFB000885,C045,2021-11-28,4,2,2,3,2,3
CFB000886,C010,2021-11-28,5,2,4,4,2,3
CFB000887,C036,2021-11-28,4,3,3,4,3,4
CFB000888,C002,2021-11-28,2,2,2,1,3,3
CFB000889,C019,2021-11-28,3,4,3,3,3,3
CFB000890,C002,2021-11-28,5,1,4,4,1,3
CFB000891,C063,2021-11-28,4,3,3,5,4,3
CFB000892,C047,2021-11-28,4,3,4,4,4,5
CFB000893,C010,2021-11-28,3,4,5,4,3,3
CFB000894,C075,2021-11-28,4,3,3,4,2,4
CFB000895,C074,2021-11-28,4,4,5,4,4,5
CFB000896,C066,2021-11-28,2,4,3,3,2,1
CFB000897,C029,2021-11-28,4,2,3,3,2,2
CFB000898,C073,2021-11-28,4,2,3,4,4,4
CFB000899,C008,2021-11-28,4,5,4,4,3,5
CFB000900,C059,2021-11-28,5,4,3,4,5,3
CFB000901,C036,2021-11-28,2,3,4,2,4,3
CFB000902,C073,2021-11-28,3,4,2,4,4,2
CFB000903,C085,2021-11-28,4,2,3,4,3,3
CFB000904,C032,2021-11-28,4,5,4,4,4,5
CFB000905,C070,2021-11-28,4,2,5,2,4,4
CFB000906,C044,2021-11-28,3,3,3,3,3,3
CFB000907,C010,2021-11-28,4,2,3,4,5,2
CFB000908,C070,2021-11-28,5,5,5,3,4,5
CFB000909,C054,2021-11-28,5,3,3,4,3,4
CFB000910,C015,2021-11-28,5,1,3,3,3,3
CFB000911,C087,2021-11-28,3,5,4,4,2,4
CFB000912,C059,2021-11-28,4,4,4,3,2,5
CFB000913,C029,2021-11-28,2,3,4,4,3,5
CFB000914,C019,2021-11-29,1,2,2,3,4,1
CFB000915,C066,2021-11-29,2,4,5,3,2,4
CFB000916,C013,2021-11-29,4,4,2,3,1,4
CFB000917,C037,2021-11-29,2,3,3,4,2,3
CFB000918,C054,2021-11-29,3,4,2,4,4,3
CFB000919,C019,2021-11-29,4,2,2,4,5,3
CFB000920,C006,2021-11-29,3,3,1,3,5,2
CFB000921,C017,2021-11-29,3,3,3,4,4,3
CFB000922,C073,2021-11-29,5,4,2,3,2,4
CFB000923,C037,2021-11-29,3,2,3,2,3,3
CFB000924,C088,2021-11-29,4,2,2,1,3,3
CFB000925,C046,2021-11-29,4,3,3,3,3,3
CFB000926,C055,2021-11-29,4,3,3,4,2,3
CFB000927,C030,2021-11-29,4,3,4,4,2,5
CFB000928,C070,2021-11-29,2,2,2,3,3,2
CFB000929,C067,2021-11-29,3,1,3,3,3,3
CFB000930,C040,2021-11-29,4,4,3,4,2,4
CFB000931,C081,2021-11-29,3,2,2,2,2,4
CFB000932,C075,2021-11-29,5,4,4,4,3,3
CFB000933,C024,2021-11-29,4,4,3,5,1,4
CFB000934,C070,2021-11-29,3,3,4,5,5,5
CFB000935,C070,2021-11-29,2,4,3,3,2,3
CFB000936,C065,2021-11-29,3,1,4,5,4,3
CFB000937,C062,2021-11-29,3,4,3,2,4,3
CFB000938,C080,2021-11-29,3,3,2,3,2,3
CFB000939,C018,2021-11-29,4,4,5,4,2,3
CFB000940,C085,2021-11-29,4,3,4,4,4,2
CFB000941,C084,2021-11-29,3,3,2,2,3,3
CFB000942,C020,2021-11-29,1,5,4,3,2,3
CFB000943,C062,2021-11-29,3,2,4,4,4,3
CFB000944,C084,2021-11-29,4,2,3,3,1,3
CFB000945,C059,2021-11-29,3,5,4,4,4,3
CFB000946,C062,2021-11-29,3,3,4,3,5,3
CFB000947,C030,2021-11-29,5,4,5,5,5,3
CFB000948,C038,2021-11-29,3,4,4,4,3,3
CFB000949,C034,2021-11-29,3,3,3,4,4,3
CFB000950,C043,2021-11-29,3,2,2,2,5,3
CFB000951,C029,2021-11-29,3,3,3,4,3,3
CFB000952,C024,2021-11-29,5,5,4,4,3,4
CFB000953,C061,2021-11-29,4,4,5,5,3,5
CFB000954,C017,2021-11-29,2,3,2,3,5,4
CFB000955,C044,2021-11-29,4,1,3,4,3,3
CFB000956,C079,2021-11-29,3,3,3,4,3,3
CFB000957,C007,2021-11-29,3,3,3,5,2,4
CFB000958,C079,2021-11-29,3,4,4,5,2,3
CFB000959,C079,2021-11-30,4,4,3,4,1,3
CFB000960,C089,2021-11-30,4,3,2,3,2,4
CFB000961,C015,2021-11-30,2,4,3,5,4,3
CFB000962,C081,2021-11-30,3,5,3,3,2,2
CFB000963,C030,2021-11-30,3,4,3,4,1,3
CFB000964,C021,2021-11-30,4,2,4,4,3,4
CFB000965,C065,2021-11-30,4,4,3,3,4,4
CFB000966,C048,2021-11-30,2,3,4,4,1,2
CFB000967,C007,2021-11-30,2,4,3,2,5,4
CFB000968,C061,2021-11-30,2,2,4,3,3,3
CFB000969,C088,2021-11-30,4,4,2,2,3,2
CFB000970,C081,2021-11-30,3,3,3,4,3,4
CFB000971,C030,2021-11-30,4,3,4,3,4,4
CFB000972,C079,2021-11-30,4,4,4,5,3,3
CFB000973,C054,2021-11-30,4,5,5,5,5,5
CFB000974,C085,2021-11-30,4,4,3,2,4,4
CFB000975,C059,2021-11-30,4,3,2,2,1,4
CFB000976,C068,2021-11-30,4,3,4,3,4,3
CFB000977,C032,2021-11-30,3,5,5,4,3,4
CFB000978,C074,2021-11-30,3,3,3,4,4,4
CFB000979,C008,2021-11-30,3,2,3,3,2,2
CFB000980,C051,2021-11-30,3,3,4,3,3,3
CFB000981,C069,2021-11-30,5,2,2,3,4,2
CFB000982,C085,2021-11-30,3,3,3,3,3,2
CFB000983,C027,2021-11-30,5,4,3,5,4,5
CFB000984,C088,2021-11-30,4,2,4,4,2,3
CFB000985,C010,2021-11-30,2,3,4,4,3,1
CFB000986,C081,2021-11-30,5,5,2,1,3,4
CFB000987,C035,2021-11-30,2,3,5,4,2,3
CFB000988,C077,2021-11-30,3,3,4,3,4,4
CFB000989,C048,2021-11-30,3,2,4,4,4,4
CFB000990,C006,2021-11-30,5,3,5,2,4,3
CFB000991,C030,2021-11-30,5,3,5,5,3,4
CFB000992,C069,2021-11-30,4,4,4,3,2,4
