S_ID,Year,Completion
ST0667,2025-26,True
ST0668,2025-26,True
ST0669,2025-26,True
ST0670,2025-26,True
ST0671,2025-26,True
ST0672,2025-26,True
ST0673,2025-26,True
ST0674,2025-26,True
ST0675,2025-26,True
ST0676,2025-26,True
ST0677,2025-26,True
ST0678,2025-26,True
ST0679,2025-26,True
ST0680,2025-26,True
ST0681,2025-26,True
ST0682,2025-26,True
ST0683,2025-26,False
ST0684,2025-26,True
ST0685,2025-26,True
ST0686,2025-26,True
ST0687,2025-26,True
ST0688,2025-26,True
ST0689,2025-26,True
ST0690,2025-26,True
ST0691,2025-26,True
ST0692,2025-26,True
ST0693,2025-26,True
ST0694,2025-26,True
ST0695,2025-26,True
ST0696,2025-26,True
ST0697,2025-26,True
ST0698,2025-26,True
ST0699,2025-26,False
ST0700,2025-26,True
ST0701,2025-26,True
ST0702,2025-26,True
ST0703,2025-26,True
ST0704,2025-26,True
ST0705,2025-26,True
ST0706,2025-26,True
ST0707,2025-26,True
ST0708,2025-26,True
ST0709,2025-26,True
ST0710,2025-26,False
ST0711,2025-26,True
ST0712,2025-26,True
ST0713,2025-26,True
ST0714,2025-26,True
ST0715,2025-26,True
ST0716,2025-26,True
ST0717,2025-26,True
ST0718,2025-26,True
ST0719,2025-26,True
ST0720,2025-26,False
ST0721,2025-26,True
ST0722,2025-26,True
ST0723,2025-26,True
ST0724,2025-26,True
ST0725,2025-26,True
ST0726,2025-26,True
ST0727,2025-26,True
ST0728,2025-26,True
ST0729,2025-26,True
ST0730,2025-26,True
ST0731,2025-26,True
ST0732,2025-26,True
ST0733,2025-26,True
ST0734,2025-26,True
ST0735,2025-26,True
ST0736,2025-26,True
ST0737,2025-26,True
ST0738,2025-26,True
ST0739,2025-26,True
ST0740,2025-26,True
ST0741,2025-26,True
ST0742,2025-26,True
ST0743,2025-26,True
ST0744,2025-26,True
ST0745,2025-26,True
ST0746,2025-26,True
ST0747,2025-26,True
ST0748,2025-26,False
ST0749,2025-26,True
ST0750,2025-26,True
ST0751,2025-26,True
ST0752,2025-26,True
ST0753,2025-26,True
ST0754,2025-26,True
ST0755,2025-26,True
ST0756,2025-26,True
ST0757,2025-26,True
ST0758,2025-26,True
ST0759,2025-26,True
ST0760,2025-26,True
ST0761,2025-26,True
ST0762,2025-26,True
ST0763,2025-26,True
ST0764,2025-26,True
ST0765,2025-26,True
ST0766,2025-26,True
ST0767,2025-26,True
ST0768,2025-26,False
ST0769,2025-26,True
ST0770,2025-26,True
ST0771,2025-26,True
ST0772,2025-26,True
ST0773,2025-26,True
ST0774,2025-26,True
ST0775,2025-26,True
ST0776,2025-26,False
ST0777,2025-26,True
ST0778,2025-26,False
ST0779,2025-26,True
ST0780,2025-26,True
ST0781,2025-26,True
ST0782,2025-26,True
ST0783,2025-26,True
ST0784,2025-26,True
ST0785,2025-26,False
ST0786,2025-26,True
ST0787,2025-26,True
ST0788,2025-26,True
ST0789,2025-26,True
ST0790,2025-26,True
ST0791,2025-26,True
ST0792,2025-26,True
ST0793,2025-26,True
ST0794,2025-26,True
ST0795,2025-26,True
ST0796,2025-26,True
ST0797,2025-26,True
ST0798,2025-26,True
ST0799,2025-26,True
ST0800,2025-26,True
ST0801,2025-26,True
ST0802,2025-26,True
ST0803,2025-26,True
ST0804,2025-26,True
ST0805,2025-26,True
ST0806,2025-26,True
ST0807,2025-26,True
ST0808,2025-26,True
ST0809,2025-26,True
ST0810,2025-26,True
ST0811,2025-26,True
ST0812,2025-26,True
ST0813,2025-26,True
ST0814,2025-26,True
ST0815,2025-26,True
ST0816,2025-26,True
ST0817,2025-26,True
ST0818,2025-26,True
ST0819,2025-26,True
ST0820,2025-26,True
ST0821,2025-26,True
ST0822,2025-26,True
ST0823,2025-26,True
ST0824,2025-26,True
ST0825,2025-26,False
ST0826,2025-26,True
ST0827,2025-26,True
ST0828,2025-26,True
ST0829,2025-26,True
ST0830,2025-26,True
ST0831,2025-26,True
ST0832,2025-26,True
ST0833,2025-26,True
ST0834,2025-26,True
ST0835,2025-26,True
ST0836,2025-26,True
ST0837,2025-26,True
ST0838,2025-26,True
ST0839,2025-26,True
ST0840,2025-26,True
ST0841,2025-26,False
ST0842,2025-26,True
ST0843,2025-26,False
ST0844,2025-26,True
ST0845,2025-26,True
ST0846,2025-26,True
ST0847,2025-26,True
ST0848,2025-26,True
ST0849,2025-26,True
ST0850,2025-26,True
ST0851,2025-26,True
ST0852,2025-26,True
ST0853,2025-26,True
ST0854,2025-26,True
ST0855,2025-26,False
ST0856,2025-26,True
ST0857,2025-26,True
ST0858,2025-26,True
ST0859,2025-26,True
ST0860,2025-26,True
ST0861,2025-26,True
ST0862,2025-26,True
ST0863,2025-26,True
ST0864,2025-26,True
ST0865,2025-26,True
ST0866,2025-26,True
ST0867,2025-26,False
ST0868,2025-26,True
ST0869,2025-26,True
ST0870,2025-26,True
ST0871,2025-26,True
ST0872,2025-26,True
ST0873,2025-26,False
ST0874,2025-26,True
ST0875,2025-26,True
ST0876,2025-26,True
ST0877,2025-26,False
ST0878,2025-26,True
ST0879,2025-26,True
ST0880,2025-26,True
ST0881,2025-26,True
ST0882,2025-26,True
ST0883,2025-26,True
ST0884,2025-26,True
ST0885,2025-26,True
ST0886,2025-26,True
ST0887,2025-26,True
ST0888,2025-26,True
ST0889,2025-26,True
ST0890,2025-26,True
ST0891,2025-26,True
ST0892,2025-26,True
ST0893,2025-26,True
ST0894,2025-26,True
ST0895,2025-26,True
ST0896,2025-26,True
ST0897,2025-26,True
ST0898,2025-26,False
ST0899,2025-26,True
ST0900,2025-26,True
ST0901,2025-26,True
ST0902,2025-26,True
ST0903,2025-26,True
ST0904,2025-26,True
ST0905,2025-26,False
ST0906,2025-26,True
ST0907,2025-26,True
ST0908,2025-26,True
ST0909,2025-26,True
ST0910,2025-26,True
ST0911,2025-26,True
ST0912,2025-26,True
ST0913,2025-26,True
ST0914,2025-26,True
ST0915,2025-26,True
ST0916,2025-26,True
ST0917,2025-26,True
ST0918,2025-26,True
ST0919,2025-26,True
ST0920,2025-26,True
ST0921,2025-26,True
ST0922,2025-26,True
ST0923,2025-26,True
ST0924,2025-26,True
ST0925,2025-26,True
ST0926,2025-26,True
ST0927,2025-26,True
ST0928,2025-26,True
ST0929,2025-26,True
ST0930,2025-26,True
ST0931,2025-26,True
ST0932,2025-26,True
ST0933,2025-26,True
ST0934,2025-26,True
ST0935,2025-26,True
ST0936,2025-26,True
ST0937,2025-26,True
ST0938,2025-26,False
ST0939,2025-26,True
ST0940,2025-26,True
ST0941,2025-26,True
ST0942,2025-26,True
ST0943,2025-26,True
ST0944,2025-26,True
ST0945,2025-26,True
ST0946,2025-26,True
ST0947,2025-26,True
ST0948,2025-26,True
ST0949,2025-26,True
ST0950,2025-26,False
ST0951,2025-26,True
ST0952,2025-26,True
ST0953,2025-26,True
ST0954,2025-26,True
ST0955,2025-26,True
ST0956,2025-26,True
ST0957,2025-26,True
ST0958,2025-26,True
ST0959,2025-26,True
ST0960,2025-26,True
ST0961,2025-26,False
ST0962,2025-26,True
ST0963,2025-26,True
ST0964,2025-26,True
ST0965,2025-26,True
ST0966,2025-26,True
ST0967,2025-26,True
ST0968,2025-26,False
ST0969,2025-26,True
ST0970,2025-26,True
ST0971,2025-26,True
ST0972,2025-26,True
ST0973,2025-26,True
ST0974,2025-26,True
ST0975,2025-26,True
ST0976,2025-26,True
ST0977,2025-26,True
ST0978,2025-26,True
ST0979,2025-26,True
ST0980,2025-26,True
ST0981,2025-26,True
ST0982,2025-26,True
ST0983,2025-26,True
ST0984,2025-26,True
ST0985,2025-26,True
ST0986,2025-26,True
ST0987,2025-26,True
ST0988,2025-26,True
ST0989,2025-26,True
ST0990,2025-26,False
ST0991,2025-26,True
ST0992,2025-26,True
ST0993,2025-26,True
ST0994,2025-26,True
ST0995,2025-26,True
ST0996,2025-26,True
ST0997,2025-26,False
ST0998,2025-26,False
ST0999,2025-26,True
ST1000,2025-26,True
