Feedback_ID,Faculty_ID,Course_ID,Date,Communication,Subject_Knowledge,Interaction,Doubt_Resolution,Syllabus_Completion,Practical_Example
FB000462,F015,C015,2021-11-16,5,4,1,3,3,3
FB000463,F067,C088,2021-11-16,5,5,3,4,4,4
FB000464,F027,C027,2021-11-16,4,2,3,3,2,2
FB000465,F062,C080,2021-11-16,4,5,4,4,4,4
FB000466,F044,C035,2021-11-16,4,3,1,3,2,3
FB000467,F033,C055,2021-11-16,5,4,3,4,4,4
FB000468,F010,C010,2021-11-16,2,3,2,3,3,3
FB000469,F031,C032,2021-11-16,3,4,4,3,4,3
FB000470,F025,C052,2021-11-16,3,2,4,5,4,2
FB000471,F020,C029,2021-11-16,2,4,3,3,2,3
FB000472,F051,C045,2021-11-16,4,4,3,4,4,2
FB000473,F019,C075,2021-11-16,5,3,4,4,4,4
FB000474,F055,C070,2021-11-16,5,4,5,4,4,5
FB000475,F056,C065,2021-11-16,3,3,4,5,4,5
FB000476,F073,C018,2021-11-16,4,3,4,3,2,5
FB000477,F043,C036,2021-11-16,2,3,2,3,3,3
FB000478,F020,C029,2021-11-16,3,3,4,4,5,5
FB000479,F013,C013,2021-11-16,4,3,5,4,4,3
FB000480,F073,C018,2021-11-16,2,3,1,1,2,2
FB000481,F067,C086,2021-11-16,5,5,3,5,2,3
FB000482,F059,C079,2021-11-16,3,2,4,4,3,3
FB000483,F046,C041,2021-11-16,5,5,3,3,4,2
FB000484,F052,C046,2021-11-16,3,4,3,4,4,3
FB000485,F064,C087,2021-11-16,3,3,4,3,3,3
FB000486,F069,C060,2021-11-16,3,3,3,4,5,4
FB000487,F010,C010,2021-11-16,3,3,2,4,3,1
FB000488,F033,C057,2021-11-16,5,2,5,4,4,3
FB000489,F052,C043,2021-11-16,2,4,3,3,3,4
FB000490,F003,C003,2021-11-16,5,4,3,3,3,4
FB000491,F030,C030,2021-11-16,3,5,3,3,4,3
FB000492,F070,C062,2021-11-16,4,2,2,4,2,5
FB000493,F059,C079,2021-11-17,1,3,2,3,3,1
FB000494,F013,C033,2021-11-17,4,5,4,3,4,5
FB000495,F053,C067,2021-11-17,3,3,1,2,3,3
FB000496,F065,C090,2021-11-17,3,4,5,3,3,4
FB000497,F041,C042,2021-11-17,4,3,3,3,3,3
FB000498,F017,C017,2021-11-17,3,4,3,4,4,5
FB000499,F053,C067,2021-11-17,4,3,4,5,2,1
FB000500,F002,C002,2021-11-17,2,5,4,4,4,2
FB000501,F065,C090,2021-11-17,1,2,4,4,4,3
FB000502,F011,C011,2021-11-17,5,4,2,4,3,4
FB000503,F017,C058,2021-11-17,4,3,2,3,5,3
FB000504,F067,C088,2021-11-17,4,3,3,4,2,2
FB000505,F013,C033,2021-11-17,5,4,2,2,4,4
FB000506,F059,C082,2021-11-17,3,5,4,3,4,4
FB000507,F028,C040,2021-11-17,4,4,4,4,4,3
FB000508,F007,C007,2021-11-17,3,3,2,3,2,4
FB000509,F017,C058,2021-11-17,3,3,3,4,4,5
FB000510,F011,C011,2021-11-17,5,5,5,3,4,3
FB000511,F013,C033,2021-11-17,2,5,4,3,4,5
FB000512,F025,C052,2021-11-17,3,5,3,3,5,2
FB000513,F006,C006,2021-11-17,4,2,4,3,3,3
FB000514,F064,C089,2021-11-17,3,2,4,3,5,3
FB000515,F064,C089,2021-11-17,3,2,3,5,5,4
FB000516,F022,C064,2021-11-17,3,5,4,4,3,4
FB000517,F065,C090,2021-11-17,3,5,4,2,4,3
FB000518,F061,C081,2021-11-17,3,3,3,5,4,4
FB000519,F037,C014,2021-11-17,4,4,4,2,2,3
FB000520,F044,C035,2021-11-17,3,3,3,3,3,4
FB000521,F055,C072,2021-11-17,4,4,3,4,3,4
FB000522,F010,C010,2021-11-17,4,1,4,2,3,1
FB000523,F001,C001,2021-11-17,4,3,3,3,3,3
FB000524,F065,C091,2021-11-17,5,4,4,5,3,2
FB000525,F064,C089,2021-11-17,4,5,3,4,4,2
FB000526,F070,C062,2021-11-17,4,3,5,4,4,4
FB000527,F055,C072,2021-11-17,4,3,4,3,3,4
FB000528,F058,C069,2021-11-17,3,4,3,5,4,3
FB000529,F065,C091,2021-11-17,4,5,5,4,4,3
FB000530,F008,C008,2021-11-17,3,3,4,4,2,4
FB000531,F003,C059,2021-11-17,4,4,3,4,4,5
FB000532,F052,C043,2021-11-17,5,5,5,4,5,5
FB000533,F052,C049,2021-11-17,2,4,3,2,3,3
FB000534,F070,C062,2021-11-17,5,3,3,2,4,3
FB000535,F052,C050,2021-11-17,4,2,3,2,2,2
FB000536,F013,C013,2021-11-17,4,1,2,3,2,2
FB000537,F006,C006,2021-11-17,4,2,3,2,3,2
FB000538,F009,C009,2021-11-17,4,3,2,2,5,3
FB000539,F051,C045,2021-11-17,3,3,3,3,3,1
FB000540,F062,C080,2021-11-17,4,5,4,5,5,5
FB000541,F055,C070,2021-11-17,3,4,5,4,5,2
FB000542,F055,C072,2021-11-17,3,4,4,3,4,3
FB000543,F062,C080,2021-11-17,4,3,2,2,2,1
FB000544,F013,C013,2021-11-17,4,4,1,4,4,3
FB000545,F041,C042,2021-11-17,4,2,3,2,4,2
FB000546,F065,C091,2021-11-17,3,4,3,4,2,3
FB000547,F064,C087,2021-11-17,4,4,4,4,5,3
FB000548,F021,C021,2021-11-17,2,3,3,3,3,3
FB000549,F019,C019,2021-11-17,5,5,4,5,5,4
FB000550,F013,C013,2021-11-17,4,4,3,4,4,3
FB000551,F046,C041,2021-11-17,4,4,3,4,5,4
FB000552,F073,C018,2021-11-17,3,3,4,3,3,4
FB000553,F052,C046,2021-11-17,5,4,4,4,4,4
FB000554,F025,C052,2021-11-17,3,3,5,5,4,3
FB000555,F065,C090,2021-11-17,5,4,4,4,3,3
FB000556,F024,C024,2021-11-17,4,3,2,3,4,3
FB000557,F041,C037,2021-11-17,4,3,4,5,4,4
FB000558,F051,C045,2021-11-17,5,3,3,4,3,4
FB000559,F021,C021,2021-11-17,4,2,2,3,3,3
FB000560,F013,C034,2021-11-17,3,2,4,2,4,3
FB000561,F015,C015,2021-11-17,4,5,4,3,5,2
FB000562,F024,C024,2021-11-17,3,3,4,4,3,4
FB000563,F051,C044,2021-11-17,4,5,5,3,2,4
FB000564,F010,C051,2021-11-17,2,5,3,4,4,4
FB000565,F031,C031,2021-11-17,4,4,2,2,4,3
FB000566,F053,C067,2021-11-17,4,4,4,5,4,3
FB000567,F010,C051,2021-11-17,4,4,4,5,3,4
FB000568,F044,C035,2021-11-17,2,3,3,3,4,2
FB000569,F015,C015,2021-11-17,4,3,4,4,3,4
FB000570,F041,C038,2021-11-17,3,2,2,1,2,3
FB000571,F052,C049,2021-11-18,2,3,4,4,4,3
FB000572,F041,C038,2021-11-18,5,5,5,4,4,5
FB000573,F074,C073,2021-11-18,2,5,4,3,2,2
FB000574,F052,C046,2021-11-18,4,3,2,3,4,4
FB000575,F064,C085,2021-11-18,1,2,1,2,3,1
FB000576,F002,C002,2021-11-18,3,2,3,2,3,2
FB000577,F028,C039,2021-11-18,3,3,2,2,2,2
FB000578,F056,C071,2021-11-18,4,5,3,4,4,3
FB000579,F005,C074,2021-11-18,1,3,3,1,4,4
FB000580,F061,C081,2021-11-18,3,4,3,3,3,3
FB000581,F041,C042,2021-11-18,5,5,3,4,5,3
FB000582,F027,C027,2021-11-18,2,3,1,1,1,2
FB000583,F059,C082,2021-11-18,3,4,4,5,3,3
FB000584,F052,C049,2021-11-18,5,5,4,5,5,4
FB000585,F012,C012,2021-11-18,5,4,4,5,5,5
FB000586,F053,C068,2021-11-18,5,4,4,3,3,5
FB000587,F052,C043,2021-11-18,4,2,2,2,2,3
FB000588,F059,C082,2021-11-18,2,4,3,4,4,4
FB000589,F058,C069,2021-11-18,3,2,3,3,1,2
FB000590,F063,C077,2021-11-18,3,4,3,3,3,2
FB000591,F024,C024,2021-11-18,2,3,3,3,4,3
FB000592,F069,C060,2021-11-18,4,4,4,4,5,4
FB000593,F046,C041,2021-11-18,5,5,3,4,4,4
FB000594,F010,C010,2021-11-18,2,3,1,3,4,3
FB000595,F019,C019,2021-11-18,4,3,4,4,4,3
FB000596,F065,C090,2021-11-18,4,4,4,4,5,5
FB000597,F028,C040,2021-11-18,1,3,4,3,4,4
FB000598,F013,C033,2021-11-18,5,4,4,3,3,4
FB000599,F013,C033,2021-11-18,3,2,3,2,5,3
FB000600,F011,C056,2021-11-18,4,5,3,4,4,3
FB000601,F074,C073,2021-11-18,3,2,1,2,3,3
FB000602,F052,C043,2021-11-18,5,5,4,3,5,3
FB000603,F017,C004,2021-11-18,2,2,2,3,2,2
FB000604,F070,C063,2021-11-18,2,5,4,3,4,5
FB000605,F060,C083,2021-11-18,4,4,4,4,2,5
FB000606,F046,C041,2021-11-18,4,4,4,3,4,3
FB000607,F013,C034,2021-11-18,2,3,2,2,1,2
FB000608,F017,C017,2021-11-18,3,3,3,4,2,1
FB000609,F002,C002,2021-11-18,4,5,5,5,4,5
FB000610,F052,C043,2021-11-18,4,4,2,3,3,2
FB000611,F019,C019,2021-11-18,4,5,4,3,4,3
FB000612,F056,C071,2021-11-18,3,5,4,4,4,4
FB000613,F013,C034,2021-11-18,3,3,4,5,2,3
FB000614,F003,C059,2021-11-18,3,4,5,3,5,5
FB000615,F009,C009,2021-11-18,5,4,4,4,3,3
FB000616,F067,C086,2021-11-18,4,5,4,3,5,3
FB000617,F073,C018,2021-11-18,5,5,4,3,3,4
FB000618,F019,C075,2021-11-18,3,4,3,3,4,4
FB000619,F031,C032,2021-11-18,4,4,5,5,5,5
FB000620,F056,C065,2021-11-18,3,3,3,3,4,3
FB000621,F058,C069,2021-11-18,4,4,4,3,4,3
FB000622,F067,C088,2021-11-18,4,2,3,5,4,5
FB000623,F058,C066,2021-11-18,3,3,2,3,3,2
FB000624,F020,C020,2021-11-18,4,4,3,3,3,3
FB000625,F056,C071,2021-11-18,3,4,3,3,4,4
FB000626,F052,C043,2021-11-18,4,2,2,3,3,4
FB000627,F062,C080,2021-11-18,5,4,4,3,3,4
FB000628,F031,C031,2021-11-18,4,4,3,4,4,3
FB000629,F010,C051,2021-11-18,2,2,5,4,3,5
FB000630,F056,C065,2021-11-18,4,4,3,3,4,2
FB000631,F041,C037,2021-11-18,5,2,5,3,5,2
FB000632,F055,C072,2021-11-18,5,5,5,3,5,4
FB000633,F055,C072,2021-11-18,3,4,5,4,5,2
FB000634,F074,C073,2021-11-18,3,4,4,4,4,5
FB000635,F059,C079,2021-11-18,4,5,5,4,4,2
FB000636,F007,C007,2021-11-18,4,5,5,3,5,4
FB000637,F028,C040,2021-11-18,3,3,4,3,3,2
FB000638,F052,C043,2021-11-18,3,4,3,4,4,4
FB000639,F006,C053,2021-11-18,4,4,3,3,4,3
FB000640,F013,C033,2021-11-19,4,3,4,4,5,5
FB000641,F074,C073,2021-11-19,1,4,2,3,4,5
FB000642,F001,C001,2021-11-19,3,3,3,5,4,5
FB000643,F020,C020,2021-11-19,2,2,1,4,4,2
FB000644,F064,C084,2021-11-19,4,5,4,3,3,3
FB000645,F030,C030,2021-11-19,2,4,4,4,4,3
FB000646,F052,C049,2021-11-19,3,3,4,3,4,5
FB000647,F002,C002,2021-11-19,4,3,5,4,4,4
FB000648,F063,C077,2021-11-19,4,4,3,3,2,4
FB000649,F055,C072,2021-11-19,3,5,3,4,5,4
FB000650,F052,C046,2021-11-19,5,4,4,5,4,4
FB000651,F017,C058,2021-11-19,3,4,3,5,4,4
FB000652,F063,C077,2021-11-19,5,5,4,4,5,4
FB000653,F013,C033,2021-11-19,3,4,2,2,2,3
FB000654,F064,C085,2021-11-19,2,2,2,2,2,1
FB000655,F022,C064,2021-11-19,2,4,2,2,2,3
FB000656,F046,C041,2021-11-19,5,5,4,5,4,2
FB000657,F030,C030,2021-11-19,2,3,3,4,3,4
FB000658,F013,C033,2021-11-19,3,5,4,5,5,2
FB000659,F006,C053,2021-11-19,4,4,3,5,4,4
FB000660,F022,C022,2021-11-19,4,3,3,3,3,4
FB000661,F052,C050,2021-11-19,4,4,3,4,4,4
FB000662,F063,C077,2021-11-19,2,3,3,3,2,4
FB000663,F058,C069,2021-11-19,2,3,2,3,4,2
FB000664,F046,C041,2021-11-19,3,4,1,3,2,3
FB000665,F028,C040,2021-11-19,4,3,3,4,3,2
FB000666,F001,C001,2021-11-19,4,5,3,5,5,3
FB000667,F069,C060,2021-11-19,3,3,3,4,2,3
FB000668,F043,C036,2021-11-19,2,3,3,3,3,4
FB000669,F069,C060,2021-11-19,5,3,3,3,3,4
FB000670,F061,C081,2021-11-19,4,3,4,4,3,3
FB000671,F062,C080,2021-11-19,2,2,1,3,1,3
FB000672,F028,C039,2021-11-19,5,3,2,3,5,4
FB000673,F032,C054,2021-11-19,3,4,5,3,3,3
FB000674,F006,C006,2021-11-19,3,4,3,4,4,4
FB000675,F010,C051,2021-11-19,2,1,2,2,1,3
FB000676,F037,C014,2021-11-19,5,4,3,3,4,3
FB000677,F015,C015,2021-11-19,3,5,4,3,5,4
FB000678,F030,C030,2021-11-19,3,2,2,3,3,3
FB000679,F051,C044,2021-11-19,3,4,3,5,5,5
FB000680,F006,C006,2021-11-19,4,4,4,3,4,3
FB000681,F007,C007,2021-11-19,3,3,4,3,1,1
FB000682,F041,C042,2021-11-19,3,2,3,3,5,5
FB000683,F056,C065,2021-11-19,5,2,4,3,2,4
FB000684,F025,C052,2021-11-19,4,4,3,3,4,4
FB000685,F065,C090,2021-11-19,3,3,3,4,4,4
FB000686,F060,C083,2021-11-19,3,4,4,3,2,2
FB000687,F051,C045,2021-11-19,3,3,4,4,4,4
FB000688,F051,C045,2021-11-19,4,5,3,4,3,5
FB000689,F027,C027,2021-11-19,2,5,5,3,3,4
FB000690,F003,C059,2021-11-19,2,3,3,4,4,2
FB000691,F021,C021,2021-11-19,2,4,5,3,3,4
FB000692,F055,C070,2021-11-19,2,4,5,4,4,5
FB000693,F002,C002,2021-11-19,4,5,2,3,2,3
FB000694,F030,C076,2021-11-19,2,3,3,1,4,4
FB000695,F030,C030,2021-11-19,3,3,2,2,4,4
FB000696,F064,C087,2021-11-19,3,4,2,3,4,3
FB000697,F058,C066,2021-11-19,2,4,3,3,3,4
FB000698,F067,C086,2021-11-19,4,5,5,4,5,3
FB000699,F052,C043,2021-11-19,3,3,3,2,3,4
FB000700,F007,C007,2021-11-19,5,2,3,4,4,3
FB000701,F013,C033,2021-11-19,4,4,3,3,4,3
FB000702,F063,C077,2021-11-19,4,5,3,5,5,4
FB000703,F046,C041,2021-11-19,3,3,5,2,4,5
FB000704,F070,C063,2021-11-19,4,3,2,4,3,3
FB000705,F017,C004,2021-11-19,2,2,3,3,4,3
FB000706,F005,C005,2021-11-19,3,4,4,4,5,3
FB000707,F006,C006,2021-11-19,2,5,4,3,4,5
FB000708,F028,C039,2021-11-19,4,4,3,3,4,4
FB000709,F007,C007,2021-11-19,4,4,4,4,3,3
FB000710,F001,C001,2021-11-19,4,4,4,2,2,3
FB000711,F052,C043,2021-11-19,4,4,4,4,3,4
FB000712,F055,C072,2021-11-19,4,3,4,3,4,2
FB000713,F020,C020,2021-11-20,3,2,4,3,4,1
FB000714,F065,C091,2021-11-20,3,4,4,4,3,3
FB000715,F022,C064,2021-11-20,3,4,3,2,3,2
FB000716,F051,C045,2021-11-20,2,4,2,1,3,1
FB000717,F059,C078,2021-11-20,3,2,3,2,1,2
FB000718,F044,C035,2021-11-20,4,4,4,3,2,4
FB000719,F025,C052,2021-11-20,4,5,5,3,3,4
FB000720,F064,C089,2021-11-20,3,3,3,3,2,3
FB000721,F052,C046,2021-11-20,4,5,5,5,4,5
FB000722,F005,C005,2021-11-20,3,4,4,5,3,5
FB000723,F020,C029,2021-11-20,3,2,3,3,4,5
FB000724,F070,C062,2021-11-20,3,4,3,3,2,2
FB000725,F055,C070,2021-11-20,4,5,3,1,3,3
FB000726,F028,C039,2021-11-20,2,4,1,2,3,3
FB000727,F037,C014,2021-11-20,3,3,4,4,4,3
FB000728,F022,C064,2021-11-20,5,3,4,4,3,5
FB000729,F003,C003,2021-11-20,4,3,3,2,4,3
FB000730,F041,C042,2021-11-20,5,3,5,4,4,4
FB000731,F010,C010,2021-11-20,2,3,3,3,1,3
FB000732,F067,C088,2021-11-20,3,4,1,3,4,2
FB000733,F032,C054,2021-11-20,4,4,5,4,3,5
FB000734,F019,C075,2021-11-20,2,3,3,4,4,4
FB000735,F044,C035,2021-11-20,3,3,4,3,4,3
FB000736,F016,C016,2021-11-20,4,3,5,4,5,3
FB000737,F070,C062,2021-11-20,5,4,4,4,4,3
FB000738,F056,C071,2021-11-20,4,3,3,3,5,4
FB000739,F074,C073,2021-11-20,4,4,4,3,3,5
FB000740,F027,C027,2021-11-20,2,3,4,4,4,4
FB000741,F055,C072,2021-11-20,5,5,4,2,5,5
FB000742,F009,C009,2021-11-20,3,4,2,5,4,4
FB000743,F061,C081,2021-11-20,4,3,5,4,3,1
FB000744,F007,C007,2021-11-20,3,1,3,3,2,2
FB000745,F059,C079,2021-11-20,3,2,2,2,2,4
FB000746,F003,C003,2021-11-20,3,4,2,4,4,4
FB000747,F051,C047,2021-11-20,4,3,4,5,4,3
FB000748,F041,C038,2021-11-20,3,5,4,5,5,4
FB000749,F074,C073,2021-11-20,4,4,4,4,3,3
FB000750,F053,C068,2021-11-20,3,5,4,5,3,5
FB000751,F013,C034,2021-11-20,3,4,5,5,5,4
FB000752,F070,C063,2021-11-20,2,2,2,3,2,3
FB000753,F020,C020,2021-11-20,4,4,2,2,5,1
FB000754,F010,C010,2021-11-20,4,4,4,5,3,5
FB000755,F070,C062,2021-11-20,2,3,3,3,3,2
FB000756,F058,C069,2021-11-20,4,4,2,3,4,4
FB000757,F041,C037,2021-11-20,3,3,5,5,3,3
FB000758,F020,C020,2021-11-20,2,3,5,3,4,4
FB000759,F070,C063,2021-11-20,3,5,3,3,4,3
FB000760,F062,C080,2021-11-20,2,3,3,2,2,2
FB000761,F009,C009,2021-11-20,4,3,3,3,4,2
FB000762,F006,C006,2021-11-20,4,4,2,2,2,5
FB000763,F022,C022,2021-11-20,3,4,2,3,4,3
FB000764,F009,C009,2021-11-20,3,5,2,4,3,4
FB000765,F059,C078,2021-11-20,4,3,5,5,4,4
FB000766,F011,C056,2021-11-20,4,5,3,3,4,5
FB000767,F061,C081,2021-11-20,3,5,2,4,2,4
FB000768,F010,C051,2021-11-20,4,3,4,3,4,4
FB000769,F051,C045,2021-11-20,2,3,3,3,5,3
FB000770,F051,C047,2021-11-21,3,5,2,2,3,3
FB000771,F030,C076,2021-11-21,5,5,4,3,4,4
FB000772,F063,C077,2021-11-21,2,2,2,2,2,2
FB000773,F011,C011,2021-11-21,2,4,4,3,3,2
FB000774,F055,C072,2021-11-21,4,3,3,4,5,3
FB000775,F041,C042,2021-11-21,2,3,2,4,3,4
FB000776,F016,C016,2021-11-21,1,1,2,1,1,1
FB000777,F016,C016,2021-11-21,5,3,5,4,3,3
FB000778,F033,C055,2021-11-21,3,3,3,3,4,3
FB000779,F028,C039,2021-11-21,3,4,3,1,3,3
FB000780,F056,C071,2021-11-21,3,4,3,4,4,2
FB000781,F053,C068,2021-11-21,1,2,3,4,3,4
FB000782,F058,C066,2021-11-21,5,4,4,4,5,4
FB000783,F019,C019,2021-11-21,4,3,3,4,4,3
FB000784,F015,C015,2021-11-21,4,4,1,4,3,4
FB000785,F059,C078,2021-11-21,3,3,5,4,5,3
FB000786,F003,C003,2021-11-21,4,4,4,1,3,3
FB000787,F060,C083,2021-11-21,4,3,3,3,3,3
FB000788,F006,C006,2021-11-21,5,3,3,2,4,2
FB000789,F053,C068,2021-11-21,3,4,5,3,3,3
FB000790,F041,C038,2021-11-21,2,5,2,3,3,4
FB000791,F013,C033,2021-11-21,4,4,5,5,4,4
FB000792,F065,C091,2021-11-21,5,3,2,3,3,4
FB000793,F037,C014,2021-11-21,2,3,3,4,3,4
FB000794,F031,C031,2021-11-21,4,4,3,4,4,3
FB000795,F058,C069,2021-11-21,3,5,3,4,5,2
FB000796,F064,C085,2021-11-21,2,4,3,1,1,2
FB000797,F074,C073,2021-11-21,2,2,4,2,2,2
FB000798,F065,C091,2021-11-21,4,5,4,5,5,3
FB000799,F065,C091,2021-11-21,2,3,3,5,3,5
FB000800,F017,C004,2021-11-21,2,2,2,2,2,3
FB000801,F047,C048,2021-11-21,2,2,3,3,3,3
FB000802,F031,C031,2021-11-21,4,5,3,5,5,4
FB000803,F052,C043,2021-11-21,5,5,5,4,5,4
FB000804,F055,C072,2021-11-21,3,4,3,3,2,3
FB000805,F065,C091,2021-11-21,3,4,5,5,3,3
FB000806,F013,C033,2021-11-21,5,5,5,4,3,4
FB000807,F030,C076,2021-11-21,3,5,3,4,4,3
FB000808,F030,C030,2021-11-21,3,4,3,4,5,4
FB000809,F058,C066,2021-11-21,4,4,4,4,5,2
FB000810,F041,C042,2021-11-21,5,3,5,4,4,4
FB000811,F013,C033,2021-11-21,4,5,5,4,5,3
FB000812,F019,C019,2021-11-21,1,2,2,3,3,2
FB000813,F056,C065,2021-11-21,3,4,3,4,3,5
FB000814,F006,C006,2021-11-21,4,4,4,3,3,2
FB000815,F025,C052,2021-11-21,3,4,3,3,5,3
FB000816,F001,C001,2021-11-21,4,5,5,4,5,5
FB000817,F064,C089,2021-11-21,2,3,3,3,3,1
FB000818,F063,C077,2021-11-21,5,5,4,5,4,5
FB000819,F067,C088,2021-11-21,3,5,3,5,4,4
FB000820,F074,C073,2021-11-21,5,5,5,3,4,2
FB000821,F011,C011,2021-11-21,4,5,5,2,4,3
FB000822,F059,C078,2021-11-21,3,4,4,2,4,4
FB000823,F043,C036,2021-11-21,3,3,5,3,4,2
FB000824,F056,C065,2021-11-21,5,4,5,5,3,3
FB000825,F051,C045,2021-11-21,4,4,4,2,1,4
FB000826,F010,C010,2021-11-21,2,4,3,3,2,2
FB000827,F059,C082,2021-11-21,5,5,3,4,1,4
FB000828,F011,C011,2021-11-21,5,3,4,3,5,5
FB000829,F062,C080,2021-11-21,3,4,4,4,3,4
FB000830,F058,C069,2021-11-21,2,2,1,3,3,4
FB000831,F052,C049,2021-11-21,5,3,4,4,4,4
FB000832,F052,C050,2021-11-21,3,5,4,3,2,4
FB000833,F001,C001,2021-11-21,3,4,2,3,4,4
FB000834,F069,C060,2021-11-21,3,3,4,5,3,3
FB000835,F061,C081,2021-11-21,4,5,2,4,4,3
FB000836,F051,C045,2021-11-21,4,4,4,4,4,2
FB000837,F033,C057,2021-11-22,5,4,4,4,5,3
FB000838,F064,C084,2021-11-22,1,3,3,4,2,3
FB000839,F007,C007,2021-11-22,3,3,2,3,4,3
FB000840,F067,C086,2021-11-22,2,4,2,2,3,3
FB000841,F062,C080,2021-11-22,5,5,3,4,3,2
FB000842,F012,C012,2021-11-22,3,4,3,4,5,4
FB000843,F055,C072,2021-11-22,4,4,3,3,5,3
FB000844,F031,C031,2021-11-22,3,4,1,2,2,2
FB000845,F003,C003,2021-11-22,2,4,3,2,3,2
FB000846,F074,C073,2021-11-22,2,3,1,3,1,3
FB000847,F051,C047,2021-11-22,4,2,2,2,2,3
FB000848,F013,C034,2021-11-22,4,4,4,4,3,2
FB000849,F073,C018,2021-11-22,4,3,4,4,3,4
FB000850,F041,C037,2021-11-22,2,4,3,4,4,2
FB000851,F052,C046,2021-11-22,3,5,4,3,3,5
FB000852,F019,C019,2021-11-22,2,4,3,2,3,2
FB000853,F033,C057,2021-11-22,3,5,5,5,5,5
FB000854,F070,C063,2021-11-22,2,4,3,2,2,3
FB000855,F025,C052,2021-11-22,4,4,4,4,3,4
FB000856,F052,C049,2021-11-22,4,4,3,4,4,2
FB000857,F070,C061,2021-11-22,4,4,3,5,3,2
FB000858,F005,C005,2021-11-22,3,4,5,4,5,3
FB000859,F043,C036,2021-11-22,4,4,3,4,3,4
FB000860,F017,C004,2021-11-22,2,3,2,3,2,3
FB000861,F058,C069,2021-11-22,1,2,3,1,2,1
FB000862,F065,C090,2021-11-22,4,3,4,4,3,4
FB000863,F051,C044,2021-11-22,3,4,3,4,4,3
FB000864,F037,C014,2021-11-22,3,5,5,4,5,4
FB000865,F022,C064,2021-11-22,5,5,4,5,5,5
FB000866,F028,C040,2021-11-22,4,5,4,3,4,5
FB000867,F055,C072,2021-11-22,5,5,2,4,4,4
FB000868,F065,C091,2021-11-22,5,3,4,2,4,4
FB000869,F051,C047,2021-11-22,2,4,3,4,3,2
FB000870,F033,C057,2021-11-22,2,3,4,4,4,3
FB000871,F041,C038,2021-11-22,2,2,4,1,2,3
FB000872,F070,C062,2021-11-22,3,4,3,4,4,5
FB000873,F065,C091,2021-11-22,5,3,3,4,5,4
FB000874,F003,C059,2021-11-22,4,3,4,4,5,5
FB000875,F041,C037,2021-11-22,3,4,3,4,3,2
FB000876,F010,C010,2021-11-22,5,4,4,3,3,3
FB000877,F053,C067,2021-11-22,5,4,4,3,5,4
FB000878,F061,C081,2021-11-22,3,3,4,2,3,5
FB000879,F016,C016,2021-11-22,3,4,3,4,4,4
FB000880,F017,C017,2021-11-22,3,5,3,4,4,3
FB000881,F005,C005,2021-11-22,5,4,3,4,3,3
FB000882,F020,C029,2021-11-22,2,4,2,3,4,2
FB000883,F064,C085,2021-11-22,4,4,4,3,4,3
FB000884,F008,C008,2021-11-22,4,5,4,4,4,3
FB000885,F006,C006,2021-11-22,3,4,3,4,4,5
FB000886,F005,C005,2021-11-22,5,4,4,5,2,3
FB000887,F051,C047,2021-11-22,4,5,3,3,5,4
FB000888,F041,C038,2021-11-22,4,2,3,4,4,4
FB000889,F052,C043,2021-11-22,4,5,3,4,4,4
FB000890,F053,C067,2021-11-22,4,3,4,3,4,4
FB000891,F031,C032,2021-11-22,5,4,5,3,3,4
FB000892,F011,C056,2021-11-22,4,2,2,4,4,4
FB000893,F051,C044,2021-11-22,3,3,3,3,4,2
FB000894,F070,C063,2021-11-22,5,3,3,3,3,3
FB000895,F041,C038,2021-11-22,3,3,3,3,5,4
FB000896,F019,C075,2021-11-22,4,5,3,4,4,5
FB000897,F065,C090,2021-11-22,4,3,3,3,3,2
FB000898,F006,C053,2021-11-22,4,5,3,5,3,2
FB000899,F006,C053,2021-11-22,4,3,4,4,4,1
FB000900,F053,C067,2021-11-22,4,2,2,5,4,4
FB000901,F005,C074,2021-11-23,3,4,4,3,2,4
FB000902,F013,C033,2021-11-23,4,5,3,3,4,3
FB000903,F056,C065,2021-11-23,2,4,3,3,3,2
FB000904,F030,C076,2021-11-23,4,4,4,4,4,3
FB000905,F030,C030,2021-11-23,3,3,2,3,3,3
FB000906,F017,C004,2021-11-23,1,1,2,4,2,4
FB000907,F060,C083,2021-11-23,3,3,3,2,3,3
FB000908,F003,C003,2021-11-23,4,5,3,4,2,4
FB000909,F044,C035,2021-11-23,4,3,4,3,3,4
FB000910,F052,C049,2021-11-23,5,3,3,4,5,4
FB000911,F070,C063,2021-11-23,2,2,4,3,3,4
FB000912,F070,C062,2021-11-23,4,4,4,4,5,4
FB000913,F027,C027,2021-11-23,4,2,3,3,3,3
FB000914,F027,C027,2021-11-23,3,2,2,2,2,3
FB000915,F028,C040,2021-11-23,3,2,4,5,4,4
FB000916,F037,C014,2021-11-23,2,4,3,3,5,5
FB000917,F019,C019,2021-11-23,3,4,1,4,4,5
FB000918,F015,C015,2021-11-23,3,4,3,3,3,3
FB000919,F052,C043,2021-11-23,3,3,2,3,2,5
FB000920,F065,C090,2021-11-23,4,4,5,5,5,3
FB000921,F017,C017,2021-11-23,3,4,3,3,4,2
FB000922,F025,C052,2021-11-23,5,4,5,4,4,3
FB000923,F033,C055,2021-11-23,2,4,3,4,4,3
FB000924,F051,C045,2021-11-23,3,3,1,2,3,3
FB000925,F051,C045,2021-11-23,2,3,2,2,1,1
